cs_ID,uv_ID,temps_id,std_ID,lieu_ID,jetons_acquis
5,7,0,101,0,0
5,7,0,104,0,0
5,7,0,106,0,5
5,7,0,107,0,0
5,7,0,108,0,0
5,7,0,109,0,0
5,7,0,110,0,0
5,7,0,111,0,0
5,7,0,120,0,0
5,7,0,121,0,0
5,7,0,122,0,0
5,7,0,123,0,0
5,7,0,124,0,0
5,7,0,125,0,0
5,7,0,127,0,0
5,7,0,128,0,0
5,7,0,131,0,5
5,7,0,134,0,0
5,7,0,138,0,0
5,7,0,139,0,0
5,7,0,140,0,0
5,7,0,141,0,5
5,7,0,142,0,0
5,7,0,146,0,0
5,7,0,149,0,0
5,7,0,150,0,0
5,7,0,152,0,0
5,7,0,155,0,0
5,7,0,156,0,0
5,7,0,157,0,0
5,7,0,159,0,5
5,7,0,162,0,0
5,7,0,163,0,0
5,7,0,164,0,0
5,7,0,166,0,0
5,7,0,167,0,0
5,7,0,168,0,0
5,7,0,169,0,5
5,7,0,170,0,0
5,7,0,171,0,0
5,7,0,173,0,0
5,7,0,175,0,0
5,7,0,178,0,0
5,7,0,182,0,0
5,7,0,187,0,0
5,7,0,188,0,0
5,7,0,189,0,0
5,7,0,190,0,0
5,7,0,193,0,0
5,8,0,1,0,0
5,8,0,2,0,0
5,8,0,4,0,0
5,8,0,8,0,0
5,8,0,15,0,0
5,8,0,16,0,0
5,8,0,19,0,0
5,8,0,29,0,0
5,8,0,30,0,0
5,8,0,36,0,0
5,8,0,37,0,0
5,8,0,46,0,0
5,8,0,47,0,0
5,8,0,48,0,0
5,8,0,51,0,0
5,8,0,54,0,0
5,8,0,57,0,0
5,8,0,58,0,0
5,8,0,66,0,0
5,8,0,68,0,0
5,8,0,71,0,0
5,8,0,74,0,0
5,8,0,82,0,0
5,8,0,88,0,0
5,8,0,91,0,0
5,8,0,95,0,0
5,8,0,97,0,0
5,8,0,100,0,0
5,8,0,101,0,0
5,8,0,104,0,0
5,8,0,106,0,0
5,8,0,107,0,0
5,8,0,108,0,0
5,8,0,109,0,0
5,8,0,110,0,0
5,8,0,111,0,0
5,8,0,120,0,0
5,8,0,121,0,0
5,8,0,122,0,0
5,8,0,123,0,0
5,8,0,124,0,0
5,8,0,125,0,0
5,8,0,127,0,0
5,8,0,128,0,0
5,8,0,131,0,0
5,8,0,134,0,0
5,8,0,138,0,0
5,8,0,139,0,0
5,8,0,140,0,0
5,8,0,141,0,0
5,8,0,142,0,0
5,8,0,146,0,0
5,8,0,149,0,0
5,8,0,150,0,0
5,8,0,152,0,0
5,8,0,155,0,0
5,8,0,156,0,0
5,8,0,157,0,0
5,8,0,159,0,0
5,8,0,162,0,0
5,8,0,163,0,0
5,8,0,164,0,0
5,8,0,166,0,0
5,8,0,167,0,0
5,8,0,168,0,0
5,8,0,169,0,0
5,8,0,170,0,0
5,8,0,171,0,0
5,8,0,173,0,0
5,8,0,175,0,0
5,8,0,178,0,0
5,8,0,182,0,0
5,8,0,187,0,0
5,8,0,188,0,0
5,8,0,189,0,0
5,8,0,190,0,0
5,8,0,193,0,0
6,1,1,47,0,0
6,1,1,103,0,5
6,1,1,107,0,5
6,1,1,112,0,5
6,1,1,119,0,5
6,1,1,120,0,5
6,1,1,168,0,5
6,1,1,175,0,5
6,1,1,176,0,5
6,3,0,46,0,5
6,3,0,62,0,5
6,3,0,64,0,5
6,3,0,70,0,5
6,3,0,78,0,5
6,3,0,145,0,5
6,3,0,154,0,5
6,3,0,164,0,5
6,3,0,172,0,5
7,1,1,15,0,0
7,1,1,19,0,0
7,1,1,26,0,5
7,1,1,39,0,5
7,1,1,42,0,5
7,1,1,47,0,0
7,1,1,61,0,5
7,1,1,96,0,5
7,1,1,97,0,5
7,1,1,98,0,5
7,1,1,101,0,5
7,1,1,102,0,5
7,1,1,103,0,5
7,1,1,107,0,5
7,1,1,112,0,5
7,1,1,119,0,5
7,1,1,120,0,5
7,1,1,121,0,5
7,1,1,127,0,5
7,1,1,130,0,5
7,1,1,134,0,0
7,1,1,137,0,5
7,1,1,139,0,5
7,1,1,142,0,5
7,1,1,148,0,0
7,1,1,151,0,5
7,1,1,152,0,5
7,1,1,165,0,5
7,1,1,166,0,5
7,1,1,168,0,5
7,1,1,170,0,5
7,1,1,176,0,5
7,1,1,193,0,5
7,3,0,3,0,0
7,3,0,4,0,0
7,3,0,7,0,5
7,3,0,20,0,5
7,3,0,27,0,5
7,3,0,28,0,0
7,3,0,40,0,5
7,3,0,41,0,5
7,3,0,43,0,5
7,3,0,46,0,5
7,3,0,70,0,5
7,3,0,97,0,5
7,3,0,103,0,5
7,3,0,106,0,5
7,3,0,110,0,5
7,3,0,117,0,5
7,3,0,118,0,5
7,3,0,122,0,0
7,3,0,129,0,5
7,3,0,131,0,0
7,3,0,132,0,5
7,3,0,140,0,5
7,3,0,147,0,5
7,3,0,148,0,5
7,3,0,152,0,5
7,3,0,170,0,5
7,3,0,173,0,5
7,3,0,178,0,0
7,3,0,181,0,5
8,2,0,0,0,4
8,2,0,19,0,0
8,2,0,29,0,5
8,2,0,87,0,5
8,2,0,103,0,5
8,2,0,107,0,5
8,2,0,113,0,5
8,2,0,119,0,5
8,2,0,130,0,5
8,2,0,177,0,5
8,2,0,185,0,5
9,9,1,0,0,0
9,9,1,1,0,13
9,9,1,2,0,0
9,9,1,3,0,0
9,9,1,4,0,13
9,9,1,5,0,0
9,9,1,6,0,12
9,9,1,7,0,0
9,9,1,8,0,0
9,9,1,9,0,13
9,9,1,10,0,12
9,9,1,11,0,12
9,9,1,12,0,0
9,9,1,13,0,0
9,9,1,14,0,12
9,9,1,15,0,0
9,9,1,16,0,13
9,9,1,17,0,0
9,9,1,18,0,0
9,9,1,19,0,13
9,9,1,20,0,12
9,9,1,21,0,0
9,9,1,22,0,0
9,9,1,23,0,12
9,9,1,24,0,12
9,9,1,25,0,0
9,9,1,26,0,12
9,9,1,27,0,0
9,9,1,28,0,12
9,9,1,29,0,12
9,9,1,30,0,0
9,9,1,31,0,0
9,9,1,32,0,12
9,9,1,33,0,0
9,9,1,34,0,0
9,9,1,35,0,12
9,9,1,36,0,0
9,9,1,37,0,12
9,9,1,38,0,13
9,9,1,39,0,0
9,9,1,40,0,0
9,9,1,41,0,0
9,9,1,42,0,12
9,9,1,43,0,12
9,9,1,44,0,12
9,9,1,45,0,12
9,9,1,46,0,0
9,9,1,47,0,12
9,9,1,48,0,0
9,9,1,49,0,0
9,9,1,50,0,0
9,9,1,51,0,0
9,9,1,52,0,12
9,9,1,53,0,0
9,9,1,54,0,12
9,9,1,55,0,13
9,9,1,56,0,12
9,9,1,57,0,12
9,9,1,58,0,12
9,9,1,59,0,12
9,9,1,60,0,12
9,9,1,61,0,0
9,9,1,62,0,12
9,9,1,63,0,13
9,9,1,64,0,0
9,9,1,65,0,0
9,9,1,66,0,12
9,9,1,67,0,0
9,9,1,68,0,13
9,9,1,69,0,0
9,9,1,70,0,13
9,9,1,71,0,12
9,9,1,72,0,0
9,9,1,73,0,12
9,9,1,74,0,12
9,9,1,75,0,0
9,9,1,76,0,0
9,9,1,77,0,12
9,9,1,78,0,12
9,9,1,79,0,12
9,9,1,80,0,12
9,9,1,81,0,0
9,9,1,82,0,0
9,9,1,83,0,12
9,9,1,84,0,12
9,9,1,85,0,12
9,9,1,86,0,0
9,9,1,87,0,12
9,9,1,88,0,12
9,9,1,89,0,0
9,9,1,90,0,0
9,9,1,91,0,12
9,9,1,92,0,12
9,9,1,93,0,12
9,9,1,94,0,13
9,9,1,95,0,0
9,9,1,96,0,0
9,9,1,97,0,12
9,9,1,98,0,12
9,9,1,99,0,0
9,9,1,100,0,0
9,9,1,101,0,0
9,9,1,102,0,12
9,9,1,103,0,12
9,9,1,104,0,0
9,9,1,105,0,13
9,9,1,106,0,12
9,9,1,107,0,0
9,9,1,108,0,13
9,9,1,109,0,12
9,9,1,110,0,12
9,9,1,111,0,0
9,9,1,112,0,12
9,9,1,113,0,13
9,9,1,114,0,0
9,9,1,115,0,0
9,9,1,116,0,13
9,9,1,117,0,12
9,9,1,118,0,12
9,9,1,119,0,13
9,9,1,120,0,12
9,9,1,121,0,12
9,9,1,122,0,13
9,9,1,123,0,0
9,9,1,124,0,0
9,9,1,125,0,13
9,9,1,126,0,13
9,9,1,127,0,0
9,9,1,128,0,12
9,9,1,129,0,0
9,9,1,130,0,12
9,9,1,131,0,12
9,9,1,132,0,12
9,9,1,133,0,12
9,9,1,134,0,13
9,9,1,135,0,13
9,9,1,136,0,12
9,9,1,137,0,0
9,9,1,138,0,0
9,9,1,139,0,13
9,9,1,140,0,12
9,9,1,141,0,12
9,9,1,142,0,0
9,9,1,143,0,13
9,9,1,144,0,13
9,9,1,145,0,12
9,9,1,146,0,12
9,9,1,147,0,0
9,9,1,148,0,12
9,9,1,149,0,13
9,9,1,150,0,0
9,9,1,151,0,13
9,9,1,152,0,12
9,9,1,153,0,0
9,9,1,154,0,13
9,9,1,155,0,12
9,9,1,156,0,0
9,9,1,157,0,12
9,9,1,158,0,13
9,9,1,159,0,13
9,9,1,160,0,0
9,9,1,161,0,13
9,9,1,162,0,12
9,9,1,163,0,13
9,9,1,164,0,0
9,9,1,165,0,0
9,9,1,166,0,12
9,9,1,167,0,12
9,9,1,168,0,12
9,9,1,169,0,0
9,9,1,170,0,12
9,9,1,171,0,12
9,9,1,172,0,13
9,9,1,173,0,13
9,9,1,174,0,0
9,9,1,175,0,12
9,9,1,176,0,0
9,9,1,177,0,12
9,9,1,178,0,0
9,9,1,179,0,0
9,9,1,180,0,13
9,9,1,181,0,12
9,9,1,182,0,12
9,9,1,183,0,0
9,9,1,184,0,0
9,9,1,185,0,12
9,9,1,186,0,12
9,9,1,187,0,0
9,9,1,188,0,0
9,9,1,189,0,12
9,9,1,190,0,13
9,9,1,191,0,12
9,9,1,192,0,12
9,9,1,193,0,0
9,9,1,194,0,0
9,10,1,0,0,12
9,10,1,1,0,13
9,10,1,2,0,12
9,10,1,3,0,13
9,10,1,4,0,12
9,10,1,5,0,12
9,10,1,6,0,12
9,10,1,7,0,13
9,10,1,8,0,12
9,10,1,9,0,13
9,10,1,10,0,13
9,10,1,11,0,13
9,10,1,12,0,13
9,10,1,13,0,12
9,10,1,14,0,12
9,10,1,15,0,13
9,10,1,16,0,0
9,10,1,17,0,12
9,10,1,18,0,12
9,10,1,19,0,12
9,10,1,20,0,12
9,10,1,21,0,12
9,10,1,22,0,13
9,10,1,23,0,13
9,10,1,24,0,13
9,10,1,25,0,12
9,10,1,26,0,12
9,10,1,27,0,13
9,10,1,28,0,12
9,10,1,29,0,13
9,10,1,30,0,13
9,10,1,31,0,12
9,10,1,32,0,12
9,10,1,33,0,12
9,10,1,34,0,13
9,10,1,35,0,12
9,10,1,36,0,13
9,10,1,37,0,13
9,10,1,38,0,13
9,10,1,39,0,0
9,10,1,40,0,12
9,10,1,41,0,0
9,10,1,42,0,13
9,10,1,43,0,12
9,10,1,44,0,12
9,10,1,45,0,13
9,10,1,46,0,13
9,10,1,47,0,12
9,10,1,48,0,12
9,10,1,49,0,12
9,10,1,50,0,12
9,10,1,51,0,13
9,10,1,52,0,13
9,10,1,53,0,13
9,10,1,54,0,13
9,10,1,55,0,13
9,10,1,56,0,12
9,10,1,57,0,13
9,10,1,58,0,13
9,10,1,59,0,13
9,10,1,60,0,12
9,10,1,61,0,13
9,10,1,62,0,12
9,10,1,63,0,13
9,10,1,64,0,13
9,10,1,65,0,0
9,10,1,66,0,12
9,10,1,67,0,12
9,10,1,68,0,0
9,10,1,69,0,0
9,10,1,70,0,12
9,10,1,71,0,13
9,10,1,72,0,12
9,10,1,73,0,12
9,10,1,74,0,13
9,10,1,75,0,12
9,10,1,76,0,13
9,10,1,77,0,12
9,10,1,78,0,0
9,10,1,79,0,13
9,10,1,80,0,12
9,10,1,81,0,12
9,10,1,82,0,12
9,10,1,83,0,12
9,10,1,84,0,13
9,10,1,85,0,13
9,10,1,86,0,13
9,10,1,87,0,13
9,10,1,88,0,13
9,10,1,89,0,13
9,10,1,90,0,13
9,10,1,91,0,0
9,10,1,92,0,12
9,10,1,93,0,13
9,10,1,94,0,12
9,10,1,95,0,12
9,10,1,96,0,13
9,10,1,97,0,13
9,10,1,98,0,12
9,10,1,99,0,13
9,10,1,100,0,12
9,10,1,101,0,12
9,10,1,102,0,13
9,10,1,103,0,13
9,10,1,104,0,12
9,10,1,105,0,12
9,10,1,106,0,13
9,10,1,107,0,13
9,10,1,108,0,13
9,10,1,109,0,13
9,10,1,110,0,13
9,10,1,111,0,13
9,10,1,112,0,13
9,10,1,113,0,13
9,10,1,114,0,13
9,10,1,115,0,13
9,10,1,116,0,13
9,10,1,117,0,13
9,10,1,118,0,13
9,10,1,119,0,13
9,10,1,120,0,13
9,10,1,121,0,12
9,10,1,122,0,13
9,10,1,123,0,12
9,10,1,124,0,13
9,10,1,125,0,13
9,10,1,126,0,13
9,10,1,127,0,12
9,10,1,128,0,13
9,10,1,129,0,13
9,10,1,130,0,13
9,10,1,131,0,13
9,10,1,132,0,12
9,10,1,133,0,13
9,10,1,134,0,12
9,10,1,135,0,13
9,10,1,136,0,13
9,10,1,137,0,13
9,10,1,138,0,13
9,10,1,139,0,13
9,10,1,140,0,13
9,10,1,141,0,13
9,10,1,142,0,13
9,10,1,143,0,13
9,10,1,144,0,12
9,10,1,145,0,13
9,10,1,146,0,12
9,10,1,147,0,13
9,10,1,148,0,13
9,10,1,149,0,13
9,10,1,150,0,12
9,10,1,151,0,12
9,10,1,152,0,13
9,10,1,153,0,12
9,10,1,154,0,13
9,10,1,155,0,13
9,10,1,156,0,12
9,10,1,157,0,12
9,10,1,158,0,12
9,10,1,159,0,13
9,10,1,160,0,13
9,10,1,161,0,0
9,10,1,162,0,13
9,10,1,163,0,13
9,10,1,164,0,12
9,10,1,165,0,13
9,10,1,166,0,13
9,10,1,167,0,0
9,10,1,168,0,13
9,10,1,169,0,0
9,10,1,170,0,13
9,10,1,171,0,13
9,10,1,172,0,13
9,10,1,173,0,12
9,10,1,174,0,13
9,10,1,175,0,12
9,10,1,176,0,13
9,10,1,177,0,13
9,10,1,178,0,13
9,10,1,179,0,13
9,10,1,180,0,13
9,10,1,181,0,13
9,10,1,182,0,13
9,10,1,183,0,13
9,10,1,184,0,13
9,10,1,185,0,13
9,10,1,186,0,13
9,10,1,187,0,13
9,10,1,188,0,13
9,10,1,189,0,13
9,10,1,190,0,12
9,10,1,191,0,13
9,10,1,192,0,13
9,10,1,193,0,13
9,10,1,194,0,12
9,11,1,0,0,13
9,11,1,1,0,12
9,11,1,2,0,12
9,11,1,3,0,12
9,11,1,4,0,12
9,11,1,5,0,12
9,11,1,6,0,12
9,11,1,7,0,12
9,11,1,8,0,12
9,11,1,9,0,13
9,11,1,10,0,12
9,11,1,11,0,13
9,11,1,12,0,12
9,11,1,13,0,12
9,11,1,14,0,12
9,11,1,15,0,12
9,11,1,16,0,0
9,11,1,17,0,12
9,11,1,18,0,12
9,11,1,19,0,13
9,11,1,20,0,13
9,11,1,21,0,12
9,11,1,22,0,12
9,11,1,23,0,13
9,11,1,24,0,12
9,11,1,25,0,13
9,11,1,26,0,13
9,11,1,27,0,0
9,11,1,28,0,12
9,11,1,29,0,12
9,11,1,30,0,12
9,11,1,31,0,13
9,11,1,32,0,12
9,11,1,33,0,12
9,11,1,34,0,12
9,11,1,35,0,12
9,11,1,36,0,12
9,11,1,37,0,12
9,11,1,38,0,12
9,11,1,39,0,12
9,11,1,40,0,13
9,11,1,41,0,0
9,11,1,42,0,12
9,11,1,43,0,12
9,11,1,44,0,12
9,11,1,45,0,12
9,11,1,46,0,12
9,11,1,47,0,12
9,11,1,48,0,12
9,11,1,49,0,12
9,11,1,50,0,12
9,11,1,51,0,12
9,11,1,52,0,13
9,11,1,53,0,12
9,11,1,54,0,12
9,11,1,55,0,13
9,11,1,56,0,12
9,11,1,57,0,12
9,11,1,58,0,0
9,11,1,59,0,12
9,11,1,60,0,13
9,11,1,61,0,12
9,11,1,62,0,13
9,11,1,63,0,12
9,11,1,64,0,12
9,11,1,65,0,13
9,11,1,66,0,13
9,11,1,67,0,13
9,11,1,68,0,12
9,11,1,69,0,0
9,11,1,70,0,13
9,11,1,71,0,12
9,11,1,72,0,12
9,11,1,73,0,12
9,11,1,74,0,13
9,11,1,75,0,12
9,11,1,76,0,12
9,11,1,77,0,13
9,11,1,78,0,12
9,11,1,79,0,12
9,11,1,80,0,13
9,11,1,81,0,12
9,11,1,82,0,12
9,11,1,83,0,12
9,11,1,84,0,12
9,11,1,85,0,12
9,11,1,86,0,12
9,11,1,87,0,13
9,11,1,88,0,0
9,11,1,89,0,0
9,11,1,90,0,12
9,11,1,91,0,13
9,11,1,92,0,0
9,11,1,93,0,12
9,11,1,94,0,12
9,11,1,95,0,12
9,11,1,96,0,13
9,11,1,97,0,13
9,11,1,98,0,12
9,11,1,99,0,12
9,11,1,100,0,0
9,11,1,101,0,12
9,11,1,102,0,12
9,11,1,103,0,12
9,11,1,104,0,0
9,11,1,105,0,12
9,11,1,106,0,0
9,11,1,107,0,0
9,11,1,108,0,12
9,11,1,109,0,12
9,11,1,110,0,13
9,11,1,111,0,0
9,11,1,112,0,12
9,11,1,113,0,12
9,11,1,114,0,12
9,11,1,115,0,12
9,11,1,116,0,12
9,11,1,117,0,13
9,11,1,118,0,12
9,11,1,119,0,12
9,11,1,120,0,12
9,11,1,121,0,13
9,11,1,122,0,12
9,11,1,123,0,12
9,11,1,124,0,12
9,11,1,125,0,12
9,11,1,126,0,12
9,11,1,127,0,12
9,11,1,128,0,12
9,11,1,129,0,12
9,11,1,130,0,12
9,11,1,131,0,12
9,11,1,132,0,12
9,11,1,133,0,12
9,11,1,134,0,12
9,11,1,135,0,13
9,11,1,136,0,12
9,11,1,137,0,12
9,11,1,138,0,0
9,11,1,139,0,12
9,11,1,140,0,12
9,11,1,141,0,12
9,11,1,142,0,12
9,11,1,143,0,12
9,11,1,144,0,12
9,11,1,145,0,12
9,11,1,146,0,12
9,11,1,147,0,13
9,11,1,148,0,12
9,11,1,149,0,12
9,11,1,150,0,12
9,11,1,151,0,12
9,11,1,152,0,12
9,11,1,153,0,12
9,11,1,154,0,13
9,11,1,155,0,12
9,11,1,156,0,12
9,11,1,157,0,12
9,11,1,158,0,12
9,11,1,159,0,12
9,11,1,160,0,12
9,11,1,161,0,12
9,11,1,162,0,12
9,11,1,163,0,12
9,11,1,164,0,12
9,11,1,165,0,0
9,11,1,166,0,13
9,11,1,167,0,0
9,11,1,168,0,12
9,11,1,169,0,0
9,11,1,170,0,12
9,11,1,171,0,13
9,11,1,172,0,12
9,11,1,173,0,0
9,11,1,174,0,12
9,11,1,175,0,12
9,11,1,176,0,12
9,11,1,177,0,12
9,11,1,178,0,0
9,11,1,179,0,0
9,11,1,180,0,0
9,11,1,181,0,13
9,11,1,182,0,12
9,11,1,183,0,12
9,11,1,184,0,12
9,11,1,185,0,12
9,11,1,186,0,12
9,11,1,187,0,0
9,11,1,188,0,0
9,11,1,189,0,12
9,11,1,190,0,12
9,11,1,191,0,12
9,11,1,192,0,12
9,11,1,193,0,13
9,11,1,194,0,0
9,2,1,0,0,12
9,2,1,1,0,0
9,2,1,2,0,0
9,2,1,3,0,0
9,2,1,4,0,0
9,2,1,5,0,0
9,2,1,6,0,0
9,2,1,7,0,0
9,2,1,8,0,0
9,2,1,9,0,0
9,2,1,10,0,0
9,2,1,11,0,0
9,2,1,12,0,0
9,2,1,13,0,0
9,2,1,14,0,0
9,2,1,15,0,0
9,2,1,16,0,0
9,2,1,17,0,0
9,2,1,18,0,0
9,2,1,19,0,0
9,2,1,20,0,0
9,2,1,21,0,0
9,2,1,22,0,0
9,2,1,23,0,0
9,2,1,24,0,0
9,2,1,25,0,0
9,2,1,26,0,0
9,2,1,27,0,0
9,2,1,28,0,0
9,2,1,29,0,0
9,2,1,30,0,0
9,2,1,31,0,0
9,2,1,32,0,0
9,2,1,33,0,0
9,2,1,34,0,0
9,2,1,35,0,0
9,2,1,36,0,0
9,2,1,37,0,0
9,2,1,38,0,0
9,2,1,39,0,0
9,2,1,40,0,0
9,2,1,41,0,0
9,2,1,42,0,0
9,2,1,43,0,0
9,2,1,44,0,0
9,2,1,45,0,0
9,2,1,46,0,0
9,2,1,47,0,0
9,2,1,48,0,0
9,2,1,49,0,0
9,2,1,50,0,0
9,2,1,51,0,0
9,2,1,52,0,0
9,2,1,53,0,0
9,2,1,54,0,0
9,2,1,55,0,0
9,2,1,56,0,0
9,2,1,57,0,0
9,2,1,58,0,0
9,2,1,59,0,0
9,2,1,60,0,0
9,2,1,61,0,0
9,2,1,62,0,0
9,2,1,63,0,0
9,2,1,64,0,0
9,2,1,65,0,0
9,2,1,66,0,0
9,2,1,67,0,0
9,2,1,68,0,0
9,2,1,69,0,0
9,2,1,70,0,0
9,2,1,71,0,0
9,2,1,72,0,0
9,2,1,73,0,0
9,2,1,74,0,0
9,2,1,75,0,0
9,2,1,76,0,0
9,2,1,77,0,0
9,2,1,78,0,0
9,2,1,79,0,0
9,2,1,80,0,0
9,2,1,81,0,0
9,2,1,82,0,0
9,2,1,83,0,0
9,2,1,84,0,0
9,2,1,85,0,0
9,2,1,86,0,0
9,2,1,87,0,0
9,2,1,88,0,0
9,2,1,89,0,0
9,2,1,90,0,0
9,2,1,91,0,0
9,2,1,92,0,0
9,2,1,93,0,0
9,2,1,94,0,0
9,2,1,95,0,0
9,2,1,96,0,0
9,2,1,97,0,0
9,2,1,98,0,0
9,2,1,99,0,0
9,2,1,100,0,0
9,2,1,101,0,0
9,2,1,102,0,0
9,2,1,103,0,0
9,2,1,104,0,0
9,2,1,105,0,0
9,2,1,106,0,0
9,2,1,107,0,0
9,2,1,108,0,0
9,2,1,109,0,0
9,2,1,110,0,0
9,2,1,111,0,0
9,2,1,112,0,0
9,2,1,113,0,0
9,2,1,114,0,0
9,2,1,115,0,0
9,2,1,116,0,0
9,2,1,117,0,0
9,2,1,118,0,0
9,2,1,119,0,0
9,2,1,120,0,0
9,2,1,121,0,0
9,2,1,122,0,0
9,2,1,123,0,0
9,2,1,124,0,0
9,2,1,125,0,0
9,2,1,126,0,0
9,2,1,127,0,0
9,2,1,128,0,0
9,2,1,129,0,0
9,2,1,130,0,0
9,2,1,131,0,0
9,2,1,132,0,0
9,2,1,133,0,0
9,2,1,134,0,0
9,2,1,135,0,0
9,2,1,136,0,0
9,2,1,137,0,0
9,2,1,138,0,0
9,2,1,139,0,0
9,2,1,140,0,0
9,2,1,141,0,0
9,2,1,142,0,0
9,2,1,143,0,0
9,2,1,144,0,0
9,2,1,145,0,0
9,2,1,146,0,0
9,2,1,147,0,0
9,2,1,148,0,0
9,2,1,149,0,0
9,2,1,150,0,0
9,2,1,151,0,0
9,2,1,152,0,0
9,2,1,153,0,0
9,2,1,154,0,0
9,2,1,155,0,0
9,2,1,156,0,0
9,2,1,157,0,0
9,2,1,158,0,0
9,2,1,159,0,0
9,2,1,160,0,0
9,2,1,161,0,0
9,2,1,162,0,0
9,2,1,163,0,0
9,2,1,164,0,0
9,2,1,165,0,0
9,2,1,166,0,0
9,2,1,167,0,0
9,2,1,168,0,0
9,2,1,169,0,0
9,2,1,170,0,0
9,2,1,171,0,0
9,2,1,172,0,0
9,2,1,173,0,13
9,2,1,174,0,0
9,2,1,175,0,0
9,2,1,176,0,0
9,2,1,177,0,0
9,2,1,178,0,0
9,2,1,179,0,0
9,2,1,180,0,0
9,2,1,181,0,0
9,2,1,182,0,0
9,2,1,183,0,0
9,2,1,184,0,0
9,2,1,185,0,0
9,2,1,186,0,0
9,2,1,187,0,0
9,2,1,188,0,0
9,2,1,189,0,0
9,2,1,190,0,0
9,2,1,191,0,0
9,2,1,192,0,0
9,2,1,193,0,0
9,2,1,194,0,0
10,9,0,0,0,0
10,9,0,1,0,16
10,9,0,2,0,16
10,9,0,3,0,16
10,9,0,4,0,16
10,9,0,5,0,0
10,9,0,6,0,0
10,9,0,7,0,0
10,9,0,8,0,16
10,9,0,9,0,17
10,9,0,10,0,16
10,9,0,11,0,0
10,9,0,12,0,16
10,9,0,13,0,16
10,9,0,14,0,16
10,9,0,15,0,0
10,9,0,16,0,16
10,9,0,17,0,0
10,9,0,18,0,0
10,9,0,19,0,16
10,9,0,20,0,16
10,9,0,21,0,16
10,9,0,22,0,0
10,9,0,23,0,0
10,9,0,24,0,0
10,9,0,25,0,0
10,9,0,26,0,16
10,9,0,27,0,0
10,9,0,28,0,16
10,9,0,29,0,16
10,9,0,30,0,0
10,9,0,31,0,0
10,9,0,32,0,0
10,9,0,33,0,0
10,9,0,34,0,16
10,9,0,35,0,16
10,9,0,36,0,0
10,9,0,37,0,0
10,9,0,38,0,16
10,9,0,39,0,0
10,9,0,40,0,0
10,9,0,41,0,0
10,9,0,42,0,0
10,9,0,43,0,0
10,9,0,44,0,16
10,9,0,45,0,16
10,9,0,46,0,0
10,9,0,47,0,0
10,9,0,48,0,16
10,9,0,49,0,16
10,9,0,50,0,16
10,9,0,51,0,0
10,9,0,52,0,0
10,9,0,53,0,0
10,9,0,54,0,0
10,9,0,55,0,16
10,9,0,56,0,0
10,9,0,57,0,16
10,9,0,58,0,16
10,9,0,59,0,0
10,9,0,60,0,16
10,9,0,61,0,16
10,9,0,62,0,16
10,9,0,63,0,16
10,9,0,64,0,0
10,9,0,65,0,0
10,9,0,66,0,16
10,9,0,67,0,16
10,9,0,68,0,16
10,9,0,69,0,0
10,9,0,70,0,16
10,9,0,71,0,0
10,9,0,72,0,0
10,9,0,73,0,0
10,9,0,74,0,16
10,9,0,75,0,16
10,9,0,76,0,0
10,9,0,77,0,0
10,9,0,78,0,0
10,9,0,79,0,16
10,9,0,80,0,16
10,9,0,81,0,16
10,9,0,82,0,0
10,9,0,83,0,0
10,9,0,84,0,0
10,9,0,85,0,16
10,9,0,86,0,16
10,9,0,87,0,0
10,9,0,88,0,0
10,9,0,89,0,0
10,9,0,90,0,0
10,9,0,91,0,0
10,9,0,92,0,0
10,9,0,93,0,0
10,9,0,94,0,16
10,9,0,95,0,0
10,9,0,96,0,0
10,9,0,97,0,16
10,9,0,98,0,0
10,9,0,99,0,0
10,9,0,100,0,0
10,9,0,101,0,0
10,9,0,102,0,0
10,9,0,103,0,16
10,9,0,104,0,0
10,9,0,105,0,16
10,9,0,106,0,0
10,9,0,107,0,0
10,9,0,108,0,16
10,9,0,109,0,0
10,9,0,110,0,16
10,9,0,111,0,0
10,9,0,112,0,0
10,9,0,113,0,16
10,9,0,114,0,16
10,9,0,115,0,0
10,9,0,116,0,0
10,9,0,117,0,0
10,9,0,118,0,0
10,9,0,119,0,17
10,9,0,120,0,16
10,9,0,121,0,0
10,9,0,122,0,16
10,9,0,123,0,0
10,9,0,124,0,16
10,9,0,125,0,16
10,9,0,126,0,16
10,9,0,127,0,0
10,9,0,128,0,0
10,9,0,129,0,16
10,9,0,130,0,0
10,9,0,131,0,16
10,9,0,132,0,0
10,9,0,133,0,16
10,9,0,134,0,0
10,9,0,135,0,16
10,9,0,136,0,16
10,9,0,137,0,0
10,9,0,138,0,0
10,9,0,139,0,16
10,9,0,140,0,16
10,9,0,141,0,16
10,9,0,142,0,0
10,9,0,143,0,16
10,9,0,144,0,0
10,9,0,145,0,16
10,9,0,146,0,16
10,9,0,147,0,16
10,9,0,148,0,0
10,9,0,149,0,16
10,9,0,150,0,16
10,9,0,151,0,16
10,9,0,152,0,16
10,9,0,153,0,16
10,9,0,154,0,16
10,9,0,155,0,16
10,9,0,156,0,0
10,9,0,157,0,0
10,9,0,158,0,0
10,9,0,159,0,16
10,9,0,160,0,17
10,9,0,161,0,16
10,9,0,162,0,16
10,9,0,163,0,16
10,9,0,164,0,16
10,9,0,165,0,16
